StepNumber,Step,Unit,PartNumber,id,blend_item_code,trimmed_item_code,Unnamed: 4,Unnamed: 5
13,Ensure that any agitators used have been turned off.,,,13,052001G16/38RED,052001G1638RED,,
14,Remove GHS label from the mix vessel.,,,14,052001G16/38RED,052001G1638RED,,
1,Gather the required materials.,,,1,052001PG57BLUE,052001PG57BLUE,,
2,Verify that vessel is clean. ,,,2,052001PG57BLUE,052001PG57BLUE,,
3,Apply GHS label to the mix vessel.,,,3,052001PG57BLUE,052001PG57BLUE,,
4,Charge vessel with water.,gal,WATER,4,052001PG57BLUE,052001PG57BLUE,,
5,Start agitator.,,,5,052001PG57BLUE,052001PG57BLUE,,
6,Add PG,gal,050000,6,052001PG57BLUE,052001PG57BLUE,,
7,Add DKP,gal,030066,7,052001PG57BLUE,052001PG57BLUE,,
8,Add Liquidtint Patent Blue L85000,grams,100461,8,052001PG57BLUE,052001PG57BLUE,,
9,Agitate for 20 minutes.,,,9,052001PG57BLUE,052001PG57BLUE,,
10,Sample blend; label sample container; and deliver sample to QC Lab.,,,10,052001PG57BLUE,052001PG57BLUE,,
11,Ensure that any agitators used have been turned off.,,,11,052001PG57BLUE,052001PG57BLUE,,
12,Remove GHS label from the mix vessel.,,,12,052001PG57BLUE,052001PG57BLUE,,
1,Gather the required materials.,,,1,EU052001G16/38G,EU052001G1638G,,
2,Verify that vessel is clean. ,,,2,EU052001G16/38G,EU052001G1638G,,
3,Apply GHS label to the mix vessel.,,,3,EU052001G16/38G,EU052001G1638G,,
4,Charge vessel with water.,GAL,WATER,4,EU052001G16/38G,EU052001G1638G,,
5,Start agitator.,,,5,EU052001G16/38G,EU052001G1638G,,
6,Add CHEM - Busan 1264,lbs,030146,6,EU052001G16/38G,EU052001G1638G,,
7,Add Glycerine,GAL,050000G,7,EU052001G16/38G,EU052001G1638G,,
8,Add PG,GAL,050000,8,EU052001G16/38G,EU052001G1638G,,
9,Add CHEM - DKP - LIQUID  50% (12.84lb/gal),GAL,030066,9,EU052001G16/38G,EU052001G1638G,,
10,Add DYE-Chromatint 0218 (alizarine) GREEN,grams,100461,10,EU052001G16/38G,EU052001G1638G,,
11,Agitate for 10 minutes.,,,11,EU052001G16/38G,EU052001G1638G,,
12,Sample blend; label sample container; and deliver sample to QC Lab.,,,12,EU052001G16/38G,EU052001G1638G,,
13,Ensure that any agitators used have been turned off.,,,13,EU052001G16/38G,EU052001G1638G,,
14,Remove GHS label from the mix vessel.,,,14,EU052001G16/38G,EU052001G1638G,,
1,Gather the required materials.,,,1,052003G25/65GRN,052003G2565GRN,,
2,Verify that vessel is clean. ,,,2,052003G25/65GRN,052003G2565GRN,,
3,Apply GHS label to the mix vessel.,,,3,052003G25/65GRN,052003G2565GRN,,
4,Charge vessel with water.,gal,WATER,4,052003G25/65GRN,052003G2565GRN,,
5,Start agitator.,,,5,052003G25/65GRN,052003G2565GRN,,
6,Add Preventol D7 CMIT,lbs,030146P,6,052003G25/65GRN,052003G2565GRN,,
7,Add Glycerine,gal,050000G,7,052003G25/65GRN,052003G2565GRN,,
8,Add PG,gal,050000,8,052003G25/65GRN,052003G2565GRN,,
9,Add Dipotassium Phosphate,gal,030066,9,052003G25/65GRN,052003G2565GRN,,
10,Add Chromatint Green 0218 dye,lbs,240011,10,052003G25/65GRN,052003G2565GRN,,
12,Agitate for 20 minutes.,,,11,052003G25/65GRN,052003G2565GRN,,
13,Sample blend; label sample container; and deliver sample to QC Lab.,,,12,052003G25/65GRN,052003G2565GRN,,
14,Ensure that any agitators used have been turned off.,,,13,052003G25/65GRN,052003G2565GRN,,
15,Remove GHS label from the mix vessel.,,,14,052003G25/65GRN,052003G2565GRN,,
1,Gather the required materials.,,,1,052003G25/65RED,052003G2565RED,,
2,Verify that vessel is clean. ,,,2,052003G25/65RED,052003G2565RED,,
3,Apply GHS label to the mix vessel.,,,3,052003G25/65RED,052003G2565RED,,
4,Charge vessel with water.,gal,WATER,4,052003G25/65RED,052003G2565RED,,
5,Start agitator.,,,5,052003G25/65RED,052003G2565RED,,
6,Add Preventol D7 CMIT,lbs,030146P,6,052003G25/65RED,052003G2565RED,,
7,Add Glycerine,gal,050000G,7,052003G25/65RED,052003G2565RED,,
8,Add PG,gal,050000,8,052003G25/65RED,052003G2565RED,,
9,Add Dipotassium Phosphate,gal,030066,9,052003G25/65RED,052003G2565RED,,
10,Add Chromatint Green 0218 dye,grams,050008,10,052003G25/65RED,052003G2565RED,,
12,Agitate for 20 minutes.,,,11,052003G25/65RED,052003G2565RED,,
13,Sample blend; label sample container; and deliver sample to QC Lab.,,,12,052003G25/65RED,052003G2565RED,,
14,Ensure that any agitators used have been turned off.,,,13,052003G25/65RED,052003G2565RED,,
15,Remove GHS label from the mix vessel.,,,14,052003G25/65RED,052003G2565RED,,
1,Gather the required materials.,,,1,052003PG93GRN,052003PG93GRN,,
2,Verify that vessel is clean. ,,,2,052003PG93GRN,052003PG93GRN,,
3,Apply GHS label to the mix vessel.,,,3,052003PG93GRN,052003PG93GRN,,
4,Charge vessel with water.,gal,WATER,4,052003PG93GRN,052003PG93GRN,,
5,Start agitator. ,,,5,052003PG93GRN,052003PG93GRN,,
6,Add PG.,gal,050000,6,052003PG93GRN,052003PG93GRN,,
7,Add DKP,gal,030066,7,052003PG93GRN,052003PG93GRN,,
9,Add Chromatint Green 1707 - **DIFFERENT DYE**,grams,030181,8,052003PG93GRN,052003PG93GRN,,
10,Agitate for 10 minutes.,,,9,052003PG93GRN,052003PG93GRN,,
11,Sample blend; label sample container; and deliver sample to QC Lab.,,,10,052003PG93GRN,052003PG93GRN,,
12,Ensure that any agitators used have been turned off.,,,11,052003PG93GRN,052003PG93GRN,,
13,Remove GHS label from the mix vessel.,,,12,052003PG93GRN,052003PG93GRN,,
1,Gather the required materials.,,,1,EU052003G25/65G,EU052003G2565G,,
2,Verify that vessel is clean. ,,,2,EU052003G25/65G,EU052003G2565G,,
3,Apply GHS label to the mix vessel.,,,3,EU052003G25/65G,EU052003G2565G,,
4,Charge vessel with water.,gal,WATER,4,EU052003G25/65G,EU052003G2565G,,
5,Start agitator.,,,5,EU052003G25/65G,EU052003G2565G,,
6,Add Busan 1264,lbs,030146,6,EU052003G25/65G,EU052003G2565G,,
7,Add Glycerine,gal,050000G,7,EU052003G25/65G,EU052003G2565G,,
8,Add PG,gal,050000,8,EU052003G25/65G,EU052003G2565G,,
9,Add Dipotassium Phosphate,gal,030066,9,EU052003G25/65G,EU052003G2565G,,
10,Add Chromatint Green 0218 dye,lbs,240011,10,EU052003G25/65G,EU052003G2565G,,
12,Agitate for 20 minutes.,,,11,EU052003G25/65G,EU052003G2565G,,
13,Sample blend; label sample container; and deliver sample to QC Lab.,,,12,EU052003G25/65G,EU052003G2565G,,
14,Ensure that any agitators used have been turned off.,,,13,EU052003G25/65G,EU052003G2565G,,
15,Remove GHS label from the mix vessel.,,,14,EU052003G25/65G,EU052003G2565G,,
1,Gather the required materials.,,,1,100527,100527,,
2,Verify that vessel is clean. ,,,2,100527,100527,,
3,Apply GHS label to the mix vessel.,,,3,100527,100527,,
4,Charge vessel with Emusifier 300.,lbs,100528,4,100527,100527,,
5,Start agitator.,,,5,100527,100527,,
6,Add Mineral Seal Oil - Calumet Solvent 600,lbs,100529,6,100527,100527,,
7,Add Glycol Ether EB,lbs,030012,7,100527,100527,,
8,Add water.,lbs,WATER,8,100527,100527,,
9,Agitate for 20 minutes.,,,9,100527,100527,,
10,Sample blend; label sample container; and deliver sample to QC Lab.,,,10,100527,100527,,
11,Ensure that any agitators used have been turned off.,,,11,100527,100527,,
12,Remove GHS label from the mix vessel.,,,12,100527,100527,,
1,Gather the required materials.,,,1,234357-35.B,234357-35B,,
2,Verify that vessel is clean. ,,,2,234357-35.B,234357-35B,,
3,Apply GHS label to the mix vessel.,,,3,234357-35.B,234357-35B,,
4,Charge vessel with water.,,WATER,4,234357-35.B,234357-35B,,
5,Start agitator.,,,5,234357-35.B,234357-35B,,
6,Add Methanol,,500200,6,234357-35.B,234357-35B,,
7,Add Liquidtint Patent Blue L85000,,100461,7,234357-35.B,234357-35B,,
8,Add Bitrex,,100511,8,234357-35.B,234357-35B,,
9,Agitate for 20 minutes.,,,9,234357-35.B,234357-35B,,
10,Sample blend; label sample container; and deliver sample to QC Lab.,,,10,234357-35.B,234357-35B,,
11,Ensure that any agitators used have been turned off.,,,11,234357-35.B,234357-35B,,
12,Remove GHS label from the mix vessel.,,,12,234357-35.B,234357-35B,,
1,Gather the required materials.,,,1,234526-35.B,234526-35B,,
2,Verify that vessel is clean. ,,,2,234526-35.B,234526-35B,,
3,Apply GHS label to the mix vessel.,,,3,234526-35.B,234526-35B,,
4,Charge vessel with water.,,WATER,4,234526-35.B,234526-35B,,
5,Start agitator.,,,5,234526-35.B,234526-35B,,
6,Add Methanol,,500200,6,234526-35.B,234526-35B,,
7,Add Liquitint Patent Blue L85000,,100461,7,234526-35.B,234526-35B,,
8,Add Bitrex ,,100511,8,234526-35.B,234526-35B,,
9,Agitate for 20 minutes.,,,9,234526-35.B,234526-35B,,
10,Sample blend; label sample container; and deliver sample to QC Lab.,,,10,234526-35.B,234526-35B,,
11,Ensure that any agitators used have been turned off.,,,11,234526-35.B,234526-35B,,
12,Remove GHS label from the mix vessel.,,,12,234526-35.B,234526-35B,,
1,Gather the required materials.,,,1,234526-35.B,234526-35B,,
2,Verify that vessel is clean. ,,,2,234526-35.B,234526-35B,,
3,Apply GHS label to the mix vessel.,,,3,234526-35.B,234526-35B,,
4,Charge vessel with water.,,WATER,4,234526-35.B,234526-35B,,
5,Start agitator.,,,5,234526-35.B,234526-35B,,
6,Add Methanol,,500200,6,234526-35.B,234526-35B,,
7,Add Liquitint Patent Blue L85000,,100461,7,234526-35.B,234526-35B,,
8,Add Bitrex ,,100511,8,234526-35.B,234526-35B,,
9,Agitate for 20 minutes.,,,9,234526-35.B,234526-35B,,
10,Sample blend; label sample container; and deliver sample to QC Lab.,,,10,234526-35.B,234526-35B,,
11,Ensure that any agitators used have been turned off.,,,11,234526-35.B,234526-35B,,
12,Remove GHS label from the mix vessel.,,,12,234526-35.B,234526-35B,,
1,Gather the required materials.,,,1,234926-35,234926-35,,
2,Verify that vessel is clean. ,,,2,234926-35,234926-35,,
3,Apply GHS label to the mix vessel.,,,3,234926-35,234926-35,,
4,Charge vessel with water.,,WATER,4,234926-35,234926-35,,
5,Start agitator.,,,5,234926-35,234926-35,,
6,Add Methanol,,500200,6,234926-35,234926-35,,
7,Add DYE - L83110 LIQUITINT RED 2177,,500322,7,234926-35,234926-35,,
8,Add Bitrex ,,100511,8,234926-35,234926-35,,
9,Agitate for 20 minutes.,,,9,234926-35,234926-35,,
10,Sample blend; label sample container; and deliver sample to QC Lab.,,,10,234926-35,234926-35,,
11,Ensure that any agitators used have been turned off.,,,11,234926-35,234926-35,,
12,Remove GHS label from the mix vessel.,,,12,234926-35,234926-35,,
1,Gather the required materials.,,,1,235826-35.B,235826-35B,,
2,Verify that vessel is clean. ,,,2,235826-35.B,235826-35B,,
3,Apply GHS label to the mix vessel.,,,3,235826-35.B,235826-35B,,
4,Charge vessel with water.,,WATER,4,235826-35.B,235826-35B,,
5,Start agitator.,,,5,235826-35.B,235826-35B,,
6,Add Rocima - NASH MBC-997,,030034,6,235826-35.B,235826-35B,,
7,Add Liquitint Patent Blue,,100461,7,235826-35.B,235826-35B,,
9,Add Bitrex,,100511,8,235826-35.B,235826-35B,,
10,Agitate for 20 minutes.,,,9,235826-35.B,235826-35B,,
11,Sample blend; label sample container; and deliver sample to QC Lab.,,,10,235826-35.B,235826-35B,,
11,Ensure that any agitators used have been turned off.,,,11,235826-35.B,235826-35B,,
12,Remove GHS label from the mix vessel.,,,12,235826-35.B,235826-35B,,
1,Gather the required materials.,,,1,236226-35.B,236226-35B,,
2,Verify that vessel is clean. ,,,2,236226-35.B,236226-35B,,
3,Apply GHS label to the mix vessel.,,,3,236226-35.B,236226-35B,,
4,Charge vessel with water.,,WATER,4,236226-35.B,236226-35B,,
5,Start agitator.,,,5,236226-35.B,236226-35B,,
6,Add Methanol,,500200,6,236226-35.B,236226-35B,,
7,Add Liquidtint Patent Blue 85000,,100461,7,236226-35.B,236226-35B,,
8,Add Bitrex,,100511,8,236226-35.B,236226-35B,,
9,Agitate for 20 minutes.,,,9,236226-35.B,236226-35B,,
10,Sample blend; label sample container; and deliver sample to QC Lab.,,,10,236226-35.B,236226-35B,,
11,Ensure that any agitators used have been turned off.,,,11,236226-35.B,236226-35B,,
12,Remove GHS label from the mix vessel.,,,12,236226-35.B,236226-35B,,
1,Gather the required materials.,,,1,237000.B,237000B,,
2,Verify that vessel is clean. ,,,2,237000.B,237000B,,
3,Apply GHS label to the mix vessel.,,,3,237000.B,237000B,,
4,Charge vessel with water.,,WATER,4,237000.B,237000B,,
5,Start agitator.,,,5,237000.B,237000B,,
6,Add Methanol,,500200,6,237000.B,237000B,,
7,Add Liquidtint Violet 0974 (L84020) Dye,,050012,7,237000.B,237000B,,
8,Add Bitrex,,100511,8,237000.B,237000B,,
9,Agitate for 20 minutes.,,,9,237000.B,237000B,,
10,Sample blend; label sample container; and deliver sample to QC Lab.,,,10,237000.B,237000B,,
11,Ensure that any agitators used have been turned off.,,,11,237000.B,237000B,,
12,Remove GHS label from the mix vessel.,,,12,237000.B,237000B,,
1,Gather the required materials.,,,1,208367V3.B,208367V3B,,
2,Verify that vessel is clean. ,,,2,208367V3.B,208367V3B,,
3,Apply GHS label to the mix vessel.,,,3,208367V3.B,208367V3B,,
4,Charge vessel with water.,,WATER,4,208367V3.B,208367V3B,,
5,Start agitator.,,,5,208367V3.B,208367V3B,,
6,Add Berol 226  (tote/pump/scale),,100526,6,208367V3.B,208367V3B,,
7,Add Drying Agent (tote/pump/scale),,100527,7,208367V3.B,208367V3B,,
8,Add Rocima - Nash MBC 997 (tote/pump/scale),,030034,8,208367V3.B,208367V3B,,
9,Add Bitrex,,100511,9,208367V3.B,208367V3B,,
10,Add D96281 CHROMATINT GREEN 1736A,,500323,10,208367V3.B,208367V3B,,
11,Agitate for 20 minutes.,,,11,208367V3.B,208367V3B,,
12,Sample blend; label sample container; and deliver sample to QC Lab.,,,12,208367V3.B,208367V3B,,
13,Ensure that any agitators used have been turned off.,,,13,208367V3.B,208367V3B,,
14,Remove GHS label from the mix vessel.,,,14,208367V3.B,208367V3B,,
1,Gather the required materials.,,,1,234192-T35.B,234192-T35B,,
2,Verify that vessel is clean. ,,,2,234192-T35.B,234192-T35B,,
3,Apply GHS label to the mix vessel.,,,3,234192-T35.B,234192-T35B,,
4,Charge vessel with water.,,WATER,4,234192-T35.B,234192-T35B,,
5,Start agitator.,,,5,234192-T35.B,234192-T35B,,
6,Add Methanol,,500200,6,234192-T35.B,234192-T35B,,
7,Add H-Sil SQ,,100530,7,234192-T35.B,234192-T35B,,
8,Add Glycol Ether DPM,,030011,8,234192-T35.B,234192-T35B,,
9,Add Liquidtint Violet 0974 (L84020) Dye,,050012,9,234192-T35.B,234192-T35B,,
10,Add Bitrex,,100511,10,234192-T35.B,234192-T35B,,
11,Agitate for 20 minutes.,,,11,234192-T35.B,234192-T35B,,
12,Sample blend; label sample container; and deliver sample to QC Lab.,,,12,234192-T35.B,234192-T35B,,
13,Ensure that any agitators used have been turned off.,,,13,234192-T35.B,234192-T35B,,
14,Remove GHS label from the mix vessel.,,,14,234192-T35.B,234192-T35B,,
1,Gather the required materials.,,,1,238197-35.B,238197-35B,,
2,Verify that vessel is clean. ,,,2,238197-35.B,238197-35B,,
3,Apply GHS label to the mix vessel.,,,3,238197-35.B,238197-35B,,
4,Charge vessel with water.,,WATER,4,238197-35.B,238197-35B,,
5,Start agitator.,,,5,238197-35.B,238197-35B,,
6,Add Methanol,,500200,6,238197-35.B,238197-35B,,
7,Add H-Sil SQ,,100530,7,238197-35.B,238197-35B,,
8,Add Glycol Ether DPM,,030011,8,238197-35.B,238197-35B,,
9,Add Liquidtint Brilliant Orange Dye,,500321,9,238197-35.B,238197-35B,,
10,Add Bitrex,,100511,10,238197-35.B,238197-35B,,
11,Agitate for 20 minutes.,,,11,238197-35.B,238197-35B,,
12,Sample blend; label sample container; and deliver sample to QC Lab.,,,12,238197-35.B,238197-35B,,
13,Ensure that any agitators used have been turned off.,,,13,238197-35.B,238197-35B,,
14,Remove GHS label from the mix vessel.,,,14,238197-35.B,238197-35B,,
1,Gather the required materials.,,,1,239192-35.B,239192-35B,,
2,Verify that vessel is clean. ,,,2,239192-35.B,239192-35B,,
3,Apply GHS label to the mix vessel.,,,3,239192-35.B,239192-35B,,
4,Charge vessel with water.,,WATER,4,239192-35.B,239192-35B,,
5,Start agitator.,,,5,239192-35.B,239192-35B,,
6,Add Methanol,,500200,6,239192-35.B,239192-35B,,
7,Add H-Sil SQ,,100530,7,239192-35.B,239192-35B,,
8,Add Glycol Ether DPM,,030011,8,239192-35.B,239192-35B,,
9,Add Liquidtint Violet 0974 (L84020) Dye,,,9,239192-35.B,239192-35B,,
10,Add Bitrex,,100511,10,239192-35.B,239192-35B,,
11,Agitate for 20 minutes.,,,11,239192-35.B,239192-35B,,
12,Sample blend; label sample container; and deliver sample to QC Lab.,,,12,239192-35.B,239192-35B,,
13,Ensure that any agitators used have been turned off.,,,13,239192-35.B,239192-35B,,
14,Remove GHS label from the mix vessel.,,,14,239192-35.B,239192-35B,,
1,Gather the required materials. Use PPE as shown Use only high speed disperser with agitator drum  ,,,1,602025KPK.B,602025KPKB,,
2,Verify that the vessel is clean and grounded. ,,,2,602025KPK.B,602025KPKB,,
3,Ensure the drums is secured via strap to mixer (see picture),,,3,602025KPK.B,602025KPKB,,
3,Charge vessel with Methyl Ethyl Ketone- use only grounded metal pails ,lbs,100546,4,602025KPK.B,602025KPKB,,
4,Slowly add Xylene via grounded pail,lbs,100538,5,602025KPK.B,602025KPKB,,
5,Start Agitation to approx 800 digital readout,,,6,602025KPK.B,602025KPKB,,
6,Mix MEK and Xylene for 5 minutes,,,7,602025KPK.B,602025KPKB,,
7,Slowly add RM CP 450,lbs,100539,8,602025KPK.B,602025KPKB,,
9,Slowly philolite AC4,lbs,100540,9,602025KPK.B,602025KPKB,,
10,Cover the drum to prevent evaporation,,,10,602025KPK.B,602025KPKB,,
11,Increase mixer to 1200 rpm and grind 50 minutes,,,11,602025KPK.B,602025KPKB,,
12,"After mixing bring a sample to lab, vinyl should be completely dissolved",,,12,602025KPK.B,602025KPKB,,
13,"Using grounded pail add Talc, product should be creamy gray ",lbs,100541,13,602025KPK.B,602025KPKB,,
14,Using grounded pailadd Vikoflex 7170,lbs,100542,14,602025KPK.B,602025KPKB,,
15,Using grounded pail add Kflex 500,lbs,100543,15,602025KPK.B,602025KPKB,,
14,"Add Black Tint Paste (make sure its uniform, or mix if separated",lbs,841BLK.B,16,602025KPK.B,602025KPKB,,
15,Let mix approx. 2  hours at level 1200,,,17,602025KPK.B,602025KPKB,,
16,Using grounded pail add Acetone (Product will be hot),lbs,100544,18,602025KPK.B,602025KPKB,,
17,After Acetone reduce mixer to 950-1000 digital readout,,,19,602025KPK.B,602025KPKB,,
18,After 5 minutes use dedicated scoop to sample blend,,,20,602025KPK.B,602025KPKB,,
19,Sample blend; label sample container; and deliver sample to QC Lab.,,,21,602025KPK.B,602025KPKB,,
20,If viscosity needs adjustment lab will inform how much MEK is needed,,,22,602025KPK.B,602025KPKB,,
21,Sample blend; label sample container; and deliver sample to QC Lab.,,,23,602025KPK.B,602025KPKB,,
22,Filter batch into new clean drum with agitator,,,24,602025KPK.B,602025KPKB,,
23,Clean mixer and flush pump thoroughly with MEK,,,25,602025KPK.B,602025KPKB,,
1,Gather the required materials. Use PPE as shown Use only high speed disperser with agitator drum  ,,,1,602026KPK.B,602026KPKB,,
2,Verify that the vessel is clean and grounded. ,,,2,602026KPK.B,602026KPKB,,
3,Ensure the drums is secured via strap to mixer (see picture),,,3,602026KPK.B,602026KPKB,,
3,Charge vessel with Methyl Ethyl Ketone- use only grounded metal pails ,lbs,100546,4,602026KPK.B,602026KPKB,,
4,Slowly add Xylene via grounded pail,lbs,100538,5,602026KPK.B,602026KPKB,,
5,Start Agitation to approx 800 digital readout,,,6,602026KPK.B,602026KPKB,,
6,Mix MEK and Xylene for 5 minutes,,,7,602026KPK.B,602026KPKB,,
7,Slowly add RM CP 450,lbs,100539,8,602026KPK.B,602026KPKB,,
9,Slowly philolite AC4,lbs,100540,9,602026KPK.B,602026KPKB,,
10,Cover the drum to prevent evaporation,,,10,602026KPK.B,602026KPKB,,
11,Increase mixer to 1200 rpm and grind 50 minutes,,,11,602026KPK.B,602026KPKB,,
12,"After mixing bring a sample to lab, vinyl should be completely dissolved",,,12,602026KPK.B,602026KPKB,,
13,"Using grounded pail add Talc, product should be creamy gray ",lbs,100541,13,602026KPK.B,602026KPKB,,
14,Using grounded pailadd Vikoflex 7170,lbs,100542,14,602026KPK.B,602026KPKB,,
15,Using grounded pail add Kflex 500,lbs,100543,15,602026KPK.B,602026KPKB,,
16,"Add Red Tint Paste (make sure its uniform, or mix if separated",lbs,100549,16,602026KPK.B,602026KPKB,,
17,Let mix approx. 2  hours at level 1200,,,17,602026KPK.B,602026KPKB,,
18,Using grounded pail add Acetone (Product will be hot),lbs,100544,18,602026KPK.B,602026KPKB,,
19,After Acetone reduce mixer to 950-1000 digital readout,,,19,602026KPK.B,602026KPKB,,
20,After 5 minutes use dedicated scoop to sample blend,,,20,602026KPK.B,602026KPKB,,
21,Sample blend; label sample container; and deliver sample to QC Lab.,,,21,602026KPK.B,602026KPKB,,
22,If viscosity needs adjustment lab will inform how much MEK is needed,,,22,602026KPK.B,602026KPKB,,
23,Sample blend; label sample container; and deliver sample to QC Lab.,,,23,602026KPK.B,602026KPKB,,
24,Filter batch into new clean drum with agitator,,,24,602026KPK.B,602026KPKB,,
25,Clean mixer and flush pump thoroughly with MEK,,,25,602026KPK.B,602026KPKB,,
1,Gather the required materials. Use PPE as shown Use only high speed disperser with agitator drum  ,,,1,602027KPK.B,602027KPKB,,
